ell,Cl_BB,Dl_BB,Cl_TT_tensor
2257,7.855566472638323e-30,6.371667966271754e-24,2.04488307233578e-30
2258,7.838805542289157e-30,6.363707229538762e-24,2.039669993776864e-30
2259,7.822083441290722e-30,6.355756439417356e-24,2.0344710029301474e-30
2260,7.805400070999663e-30,6.347815583478598e-24,2.0292860591100612e-30
2261,7.788755333049466e-30,6.339884649309077e-24,2.0241151217575494e-30
2262,7.7721491293496e-30,6.3319636245108934e-24,2.0189581504396555e-30
2263,7.75558136208467e-30,6.32405249670165e-24,2.013815104849085e-30
2264,7.739051933713538e-30,6.31615125351441e-24,2.008685944803789e-30
2265,7.722560746968504e-30,6.308259882597714e-24,2.003570630246546e-30
2266,7.706107704854419e-30,6.3003783716155166e-24,1.998469121244533e-30
2267,7.689692710647867e-30,6.292506708247202e-24,1.9933813779889155e-30
2268,7.673315667896309e-30,6.284644880187554e-24,1.988307360794424e-30
2269,7.656976480417235e-30,6.276792875146726e-24,1.983247030098943e-30
2270,7.640675052297343e-30,6.26895068085024e-24,1.9782003464630962e-30
2271,7.624411287891683e-30,6.261118285038949e-24,1.9731672705698308e-30
2272,7.60818509182285e-30,6.2532956754690375e-24,1.968147763224014e-30
2273,7.59199636898012e-30,6.245482839911979e-24,1.9631417853520135e-30
2274,7.575845024518659e-30,6.2376797661545406e-24,1.9581492980012997e-30
2275,7.559730963858676e-30,6.229886441998747e-24,1.9531702623400323e-30
2276,7.543654092684612e-30,6.2221028552618736e-24,1.948204639656658e-30
2277,7.527614316944317e-30,6.214328993776415e-24,1.9432523913595075e-30
2278,7.511611542848229e-30,6.2065648453900715e-24,1.9383134789763916e-30
2279,7.49564567686858e-30,6.198810397965737e-24,1.9333878641542047e-30
2280,7.479716625738565e-30,6.19106563938147e-24,1.928475508658521e-30
2281,7.463824296451549e-30,6.183330557530477e-24,1.9235763743731976e-30
2282,7.447968596260251e-30,6.175605140321096e-24,1.9186904232999832e-30
2283,7.432149432675965e-30,6.167889375676783e-24,1.913817617558118e-30
2284,7.416366713467723e-30,6.160183251536075e-24,1.9089579193839427e-30
2285,7.400620346661536e-30,6.152486755852591e-24,1.9041112911305067e-30
2286,7.384910240539584e-30,6.1447998765950046e-24,1.899277695267176e-30
2287,7.369236303639421e-30,6.1371226017470216e-24,1.8944570943792483e-30
2288,7.353598444753202e-30,6.129454919307369e-24,1.889649451167559e-30
2289,7.337996572926877e-30,6.12179681728977e-24,1.8848547284481037e-30
2290,7.322430597459434e-30,6.11414828372293e-24,1.880072889151644e-30
2291,7.30690042790209e-30,6.10650930665051e-24,1.875303896323331e-30
2292,7.29140597405754e-30,6.098879874131122e-24,1.8705477131223214e-30
2293,7.275947145979171e-30,6.091259974238297e-24,1.8658043028213932e-30
2294,7.260523853970283e-30,6.083649595060467e-24,1.8610736288065756e-30
2295,7.245136008583332e-30,6.0760487247009584e-24,1.8563556545767582e-30
2296,7.229783520619157e-30,6.068457351277959e-24,1.851650343743329e-30
2297,7.214466301126224e-30,6.060875462924514e-24,1.8469576600297876e-30
2298,7.199184261399842e-30,6.053303047788486e-24,1.842277567271375e-30
2299,7.183937312981436e-30,6.045740094032564e-24,1.8376100294147076e-30
2300,7.168725367657764e-30,6.038186589834221e-24,1.8329550105173936e-30
2301,7.15354833746018e-30,6.0306425233857074e-24,1.828312474747677e-30
2302,7.138406134663877e-30,6.023107882894036e-24,1.8236823863840593e-30
2303,7.123298671787129e-30,6.015582656580946e-24,1.8190647098149333e-30
2304,7.108225861590571e-30,6.0080668326829134e-24,1.814459409538227e-30
2305,7.093187617076416e-30,6.000560399451094e-24,1.809866450161025e-30
2306,7.078183851487759e-30,5.993063345151348e-24,1.8052857963992182e-30
2307,7.0632144783078e-30,5.985575658064185e-24,1.8007174130771323e-30
2308,7.048279411259132e-30,5.978097326484766e-24,1.796161265127174e-30
2309,7.033378564302995e-30,5.970628338722881e-24,1.791617317589469e-30
2310,7.018511851638557e-30,5.9631686831029325e-24,1.7870855356115036e-30
2311,7.003679187702169e-30,5.9557183479639065e-24,1.7825658844477697e-30
2312,6.988880487166657e-30,5.9482773216593705e-24,1.7780583294594094e-30
2313,6.974115664940588e-30,5.9408455925574455e-24,1.7735628361138613e-30
2314,6.959384636167536e-30,5.933423149040776e-24,1.7690793699845047e-30
2315,6.944687316225402e-30,5.9260099795065474e-24,1.7646078967503117e-30
2316,6.930023620725656e-30,5.918606072366431e-24,1.7601483821954983e-30
2317,6.915393465512646e-30,5.9112114160465805e-24,1.7557007922091687e-30
2318,6.900796766662886e-30,5.9038259989876225e-24,1.7512650927849755e-30
2319,6.886233440484334e-30,5.896449809644622e-24,1.7468412500207677e-30
2320,6.871703403515703e-30,5.889082836487075e-24,1.742429230118249e-30
2321,6.857206572525739e-30,5.881725067998887e-24,1.7380289993826326e-30
2322,6.842742864512535e-30,5.874376492678357e-24,1.7336405242222962e-30
2323,6.828312196702818e-30,5.8670370990381525e-24,1.729263771148447e-30
2324,6.813914486551268e-30,5.859706875605307e-24,1.724898706774772e-30
2325,6.799549651739801e-30,5.8523858109211816e-24,1.72054529781711e-30
2326,6.785217610176902e-30,5.8450738935414666e-24,1.716203511093104e-30
2327,6.770918279996917e-30,5.837771112036151e-24,1.7118733135218702e-30
2328,6.756651579559363e-30,5.830477454989502e-24,1.7075546721236617e-30
2329,6.742417427448266e-30,5.823192911000066e-24,1.7032475540195314e-30
2330,6.728215742471449e-30,5.815917468680627e-24,1.6989519264310063e-30
2331,6.71404644365987e-30,5.808651116658205e-24,1.6946677566797456e-30
2332,6.699909450266937e-30,5.801393843574036e-24,1.6903950121872188e-30
2333,6.685804681767836e-30,5.794145638083545e-24,1.686133660474372e-30
2334,6.671732057858843e-30,5.7869064888563355e-24,1.6818836691613004e-30
2335,6.657691498456678e-30,5.779676384576176e-24,1.6776450059669225e-30
2336,6.643682923697813e-30,5.772455313940975e-24,1.6734176387086512e-30
2337,6.62970625393781e-30,5.765243265662762e-24,1.6692015353020737e-30
2338,6.615761409750664e-30,5.758040228467679e-24,1.6649966637606237e-30
2339,6.60184831192813e-30,5.7508461910959494e-24,1.6608029921952603e-30
2340,6.587966881479077e-30,5.7436611423018796e-24,1.6566204888141493e-30
2341,6.574117039628808e-30,5.7364850708538215e-24,1.6524491219223392e-30
2342,6.560298707818421e-30,5.7293179655341594e-24,1.648288859921445e-30
2343,6.54651180770416e-30,5.722159815139312e-24,1.644139671309329e-30
2344,6.532756261156738e-30,5.7150106084796844e-24,1.640001524679784e-30
2345,6.519031990260717e-30,5.707870334379674e-24,1.6358743887222207e-30
2346,6.505338917313838e-30,5.7007389816776406e-24,1.6317582322213467e-30
2347,6.491676964826392e-30,5.693616539225895e-24,1.627653024056863e-30
2348,6.478046055520562e-30,5.686502995890676e-24,1.6235587332031416e-30
2349,6.464446112329803e-30,5.679398340552145e-24,1.6194753287289225e-30
2350,6.450877058398174e-30,5.672302562104347e-24,1.615402779796998e-30
2351,6.437338817079737e-30,5.66521564945522e-24,1.6113410556639056e-30
2352,6.423831311937894e-30,5.658137591526558e-24,1.6072901256796253e-30
2353,6.41035446674476e-30,5.651068377253994e-24,1.6032499592872642e-30
2354,6.396908205480545e-30,5.644007995586998e-24,1.5992205260227564e-30
2355,6.383492452332919e-30,5.636956435488844e-24,1.595201795514559e-30
2356,6.370107131696384e-30,5.629913685936604e-24,1.591193737483345e-30
2357,6.356752168171648e-30,5.622879735921117e-24,1.587196321741705e-30
2358,6.343427486565014e-30,5.615854574446989e-24,1.5832095181938424e-30
2359,6.330133011887746e-30,5.608838190532563e-24,1.5792332968352764e-30
2360,6.316868669355465e-30,5.601830573209905e-24,1.5752676277525403e-30
2361,6.303634384387529e-30,5.594831711524796e-24,1.5713124811228848e-30
2362,6.290430082606404e-30,5.58784159453669e-24,1.567367827213982e-30
2363,6.277255689837086e-30,5.580860211318733e-24,1.5634336363836263e-30
2364,6.2641111321064535e-30,5.573887550957709e-24,1.5595098790794442e-30
2365,6.250996335642695e-30,5.566923602554058e-24,1.5555965258385946e-30
2366,6.23791122687467e-30,5.559968355221823e-24,1.5516935472874822e-30
2367,6.224855732431337e-30,5.553021798088664e-24,1.5478009141414614e-30
2368,6.211829779141134e-30,5.546083920295827e-24,1.5439185972045453e-30
2369,6.198833294031378e-30,5.5391547109981226e-24,1.540046567369121e-30
2370,6.1858662043276786e-30,5.53223415936392e-24,1.5361847956156549e-30
2371,6.172928437453333e-30,5.525322254575123e-24,1.5323332530124105e-30
2372,6.160019921028738e-30,5.518418985827152e-24,1.5284919107151562e-30
2373,6.147140582870798e-30,5.5115243423289366e-24,1.5246607399668832e-30
2374,6.134290350992335e-30,5.504638313302889e-24,1.5208397120975218e-30
2375,6.121469153601491e-30,5.497760887984883e-24,1.5170287985236548e-30
2376,6.108676919101165e-30,5.490892055624256e-24,1.5132279707482373e-30
2377,6.095913576088415e-30,5.48403180548378e-24,1.5094372003603141e-30
2378,6.083179053353865e-30,5.4771801268396315e-24,1.5056564590347374e-30
2379,6.070473279881155e-30,5.4703370089814065e-24,1.5018857185318927e-30
2380,6.057796184846332e-30,5.4635024412120726e-24,1.498124950697412e-30
2381,6.045147697617297e-30,5.456676412847974e-24,1.494374127461905e-30
2382,6.032527747753218e-30,5.449858913218801e-24,1.4906332208406749e-30
2383,6.019936265003964e-30,5.443049931667581e-24,1.4869022029334474e-30
2384,6.007373179309531e-30,5.4362494575506604e-24,1.483181045924095e-30
2385,5.9948384207994765e-30,5.429457480237683e-24,1.4794697220803605e-30
2386,5.982331919792356e-30,5.422673989111585e-24,1.4757682037535907e-30
2387,5.969853606795145e-30,5.415898973568561e-24,1.472076463378455e-30
2388,5.957403412502698e-30,5.409132423018068e-24,1.468394473472686e-30
2389,5.9449812677971594e-30,5.402374326882785e-24,1.4647222066367974e-30
2390,5.932587103747439e-30,5.395624674598622e-24,1.461059635553826e-30
2391,5.920220851608622e-30,5.3888834556146856e-24,1.4574067329890575e-30
2392,5.9078824428214364e-30,5.3821506593932675e-24,1.4537634717897596e-30
2393,5.8955718090116875e-30,5.37542627540983e-24,1.4501298248849191e-30
2394,5.8832888819897045e-30,5.3687102931529824e-24,1.4465057652849728e-30
2395,5.8710335937498106e-30,5.362002702124483e-24,1.4428912660815484e-30
2396,5.858805876469745e-30,5.3553034918391945e-24,1.4392863004471945e-30
2397,5.8466056625101405e-30,5.348612651825092e-24,1.4356908416351222e-30
2398,5.834432884413966e-30,5.3419301716232345e-24,1.4321048629789458e-30
2399,5.822287474905996e-30,5.335256040787756e-24,1.428528337892417e-30
2400,5.8101693668922525e-30,5.3285902488858386e-24,1.4249612398691698e-30
2401,5.798078493459478e-30,5.3219327854977016e-24,1.4214035424824566e-30
2402,5.786014787874608e-30,5.315283640216599e-24,1.4178552193848994e-30
2403,5.773978183584198e-30,5.308642802648768e-24,1.4143162443082188e-30
2404,5.761968614213944e-30,5.3020102624134586e-24,1.410786591062994e-30
2405,5.7499860135680966e-30,5.295386009142873e-24,1.407266233538395e-30
2406,5.738030315628974e-30,5.288770032482186e-24,1.4037551457019374e-30
2407,5.7261014545563995e-30,5.282162322089499e-24,1.4002533015992203e-30
2408,5.7141993646872035e-30,5.275562867635852e-24,1.396760675353681e-30
2409,5.702323980534674e-30,5.2689716588051784e-24,1.393277241166342e-30
2410,5.690475236788052e-30,5.2623886852943155e-24,1.3898029733155562e-30
2411,5.678653068312004e-30,5.255813936812975e-24,1.3863378461567629e-30
2412,5.6668574101460884e-30,5.2492474030837185e-24,1.3828818341222362e-30
2413,5.65508819750426e-30,5.242689073841961e-24,1.3794349117208328e-30
2414,5.6433453657743365e-30,5.2361389388359394e-24,1.3759970535377534e-30
2415,5.6316288505174966e-30,5.2295969878267105e-24,1.3725682342342899e-30
2416,5.619938587467749e-30,5.223063210588113e-24,1.3691484285475833e-30
2417,5.608274512531442e-30,5.216537596906779e-24,1.365737611290374e-30
2418,5.596636561786739e-30,5.210020136582096e-24,1.3623357573507648e-30
2419,5.585024671483117e-30,5.203510819426204e-24,1.358942841691975e-30
2420,5.5734387780408524e-30,5.197009635263968e-24,1.355558839352095e-30
2421,5.561878818050529e-30,5.1905165739329764e-24,1.3521837254438517e-30
2422,5.5503447282725235e-30,5.184031625283512e-24,1.3488174751543622e-30
2423,5.538836445636505e-30,5.1775547791785416e-24,1.3454600637448995e-30
2424,5.52735390724095e-30,5.171086025493708e-24,1.3421114665506472e-30
2425,5.515897050352615e-30,5.164625354117295e-24,1.3387716589804674e-30
2426,5.50446581240607e-30,5.158172754950228e-24,1.3354406165166638e-30
2427,5.493060131003188e-30,5.151728217906058e-24,1.3321183147147382e-30
2428,5.481679943912649e-30,5.145291732910933e-24,1.3288047292031648e-30
2429,5.470325189069461e-30,5.1388632899035955e-24,1.3254998356831496e-30
2430,5.458995804574457e-30,5.1324428788353595e-24,1.3222036099283971e-30
2431,5.447691728693812e-30,5.126030489670095e-24,1.3189160277848785e-30
2432,5.436412899858553e-30,5.119626112384215e-24,1.3156370651706011e-30
2433,5.425159256664084e-30,5.113229736966664e-24,1.3123666980753746e-30
2434,5.4139307378696844e-30,5.106841353418888e-24,1.3091049025605788e-30
2435,5.4027272823980424e-30,5.100460951754833e-24,1.3058516547589386e-30
2436,5.391548829334773e-30,5.09408852200093e-24,1.302606930874294e-30
2437,5.3803953179279205e-30,5.087724054196062e-24,1.2993707071813663e-30
2438,5.3692666875875075e-30,5.0813675383915705e-24,1.2961429600255392e-30
2439,5.358162877885036e-30,5.075018964651222e-24,1.2929236658226264e-30
2440,5.3470838285530325e-30,5.0686783230512066e-24,1.2897128010586489e-30
2441,5.336029479484557e-30,5.062345603680111e-24,1.2865103422896058e-30
2442,5.324999770732743e-30,5.056020796638909e-24,1.2833162661412557e-30
2443,5.313994642510328e-30,5.049703892040952e-24,1.280130549308891e-30
2444,5.303014035189178e-30,5.043394880011935e-24,1.2769531685571118e-30
2445,5.2920578892998234e-30,5.037093750689904e-24,1.2737841007196085e-30
2446,5.2811261455309944e-30,5.030800494225217e-24,1.2706233226989413e-30
2447,5.270218744729163e-30,5.024515100780554e-24,1.2674708114663146e-30
2448,5.259335627898066e-30,5.018237560530879e-24,1.2643265440613614e-30
2449,5.248476736198262e-30,5.0119678636634385e-24,1.2611904975919242e-30
2450,5.237642010946654e-30,5.005706000377741e-24,1.2580626492338374e-30
2451,5.226831393616048e-30,4.999451960885539e-24,1.2549429762307048e-30
2452,5.2160448258346895e-30,4.993205735410828e-24,1.2518314558936911e-30
2453,5.2052822493857994e-30,4.9869673141898036e-24,1.2487280656013021e-30
2454,5.194543606207143e-30,4.980736687470881e-24,1.245632782799166e-30
2455,5.1838288383905495e-30,4.9745138455146464e-24,1.2425455849998254e-30
2456,5.173137888181488e-30,4.9682987785938665e-24,1.2394664497825215e-30
2457,5.162470697978605e-30,4.962091476993463e-24,1.2363953547929801e-30
2458,5.151827210333274e-30,4.955891931010494e-24,1.2333322777431972e-30
2459,5.141207367949153e-30,4.949700130954142e-24,1.2302771964112347e-30
2460,5.1306111136817515e-30,4.943516067145711e-24,1.2272300886410041e-30
2461,5.120038390537965e-30,4.937339729918589e-24,1.2241909323420556e-30
2462,5.1094891416756494e-30,4.931171109618246e-24,1.2211597054893743e-30
2463,5.098963310403179e-30,4.9250101966022254e-24,1.2181363861231682e-30
2464,5.0884608401789924e-30,4.918856981240104e-24,1.2151209523486601e-30
2465,5.077981674611185e-30,4.912711453913515e-24,1.2121133823358804e-30
2466,5.067525757457035e-30,4.906573605016092e-24,1.2091136543194634e-30
2467,5.0570930326226005e-30,4.900443424953482e-24,1.2061217465984399e-30
2468,5.046683444162272e-30,4.894320904143326e-24,1.20313763753603e-30
2469,5.036296936278338e-30,4.888206033015231e-24,1.2001613055594439e-30
2470,5.025933453320564e-30,4.88209880201077e-24,1.197192729159675e-30
2471,5.0155929397857486e-30,4.875999201583456e-24,1.1942318868912958e-30
2472,5.005275340317316e-30,4.86990722219874e-24,1.1912787573722594e-30
2473,4.9949805997048675e-30,4.863822854333977e-24,1.1883333192836968e-30
2474,4.9847086628837755e-30,4.857746088478432e-24,1.1853955513697156e-30
2475,4.9744594749347454e-30,4.851676915133249e-24,1.182465432437197e-30
2476,4.964232981083401e-30,4.845615324811446e-24,1.1795429413556032e-30
2477,4.954029126699865e-30,4.839561308037897e-24,1.1766280570567747e-30
2478,4.943847857298328e-30,4.833514855349311e-24,1.1737207585347292e-30
2479,4.933689118536649e-30,4.8274759572942334e-24,1.1708210248454715e-30
2480,4.923552856215912e-30,4.821444604433007e-24,1.1679288351067909e-30
2481,4.913439016280044e-30,4.815420787337787e-24,1.1650441684980695e-30
2482,4.903347544815364e-30,4.809404496592494e-24,1.1621670042600806e-30
2483,4.8932783880502024e-30,4.803395722792829e-24,1.1592973216948021e-30
2484,4.8832314923544655e-30,4.797394456546236e-24,1.1564351001652184e-30
2485,4.873206804239243e-30,4.791400688471903e-24,1.1535803190951242e-30
2486,4.863204270356387e-30,4.7854144092007395e-24,1.1507329579689376e-30
2487,4.853223837498101e-30,4.779435609375356e-24,1.1478929963315065e-30
2488,4.843265452596557e-30,4.773464279650072e-24,1.145060413787913e-30
2489,4.833329062723451e-30,4.767500410690865e-24,1.142235190003288e-30
2490,4.823414615089646e-30,4.761543993175399e-24,1.1394173047026198e-30
2491,4.8135220570447246e-30,4.75559501779297e-24,1.1366067376705632e-30
2492,4.8036513360766226e-30,4.7496534752445214e-24,1.133803468751251e-30
2493,4.793802399811207e-30,4.7437193562426105e-24,1.1310074778481075e-30
2494,4.7839751960118885e-30,4.7377926515114025e-24,1.1282187449236622e-30
2495,4.774169672579218e-30,4.731873351786655e-24,1.125437249999355e-30
2496,4.764385777550493e-30,4.725961447815701e-24,1.1226629731553635e-30
2497,4.754623459099366e-30,4.72005693035744e-24,1.1198958945304043e-30
2498,4.744882665535442e-30,4.7141597901823156e-24,1.117135994321558e-30
